codice_univoco,data_ora_inizio_proiezione,data_ora_fine_proiezione,titolo_film,genere,regista,anno,durata_minuti,eta_minima,prezzo_biglietto,posti_prenotati
6c1579ab-cdd6-42ac-b0f2-e167f5844ae6,2024-03-07 16:00:00,2024-03-07 18:02:00,The Exorcist,HORROR,William Friedkin,1973,122,12,7.0,0
57c44f49-5751-478d-9236-5610bffb904a,2024-03-07 13:00:00,2024-03-07 15:14:00,The Remains of the Day,DRAMMATICO,James Ivory,1993,134,0,7.5,0
e514b8f1-3a70-4ad4-b8d4-250cf9f3c439,2024-03-07 10:30:00,2024-03-07 12:18:00,The Bourne Supremacy,AZIONE,Paul Greengrass,2004,108,12,7.5,0
f5a5f156-b31c-4769-84bf-ae6338e86818,2024-03-06 15:00:00,2024-03-06 16:42:00,Le charme discret de la bourgeoisie,COMMEDIA,Luis Buñuel,1972,102,6,7.0,0
d3e0294e-6406-4e01-8744-3340c1a14465,2024-03-06 12:30:00,2024-03-06 14:07:00,Lifeboat,DRAMMATICO,Alfred Hitchcock,1944,97,12,6.5,0
22d33dc8-b44e-4da5-81f1-a63f1dda51d8,2024-03-06 10:00:00,2024-03-06 11:24:00,Evil Dead II,AZIONE,Sam Raimi,1987,84,12,8.5,0
1f186170-f110-4047-9224-9ee9859254f7,2024-03-05 15:00:00,2024-03-05 16:42:00,Dazed and Confused,COMMEDIA,Richard Linklater,1993,102,0,6.5,0
6e705c52-3725-406d-92f6-9787cb8f1001,2024-03-05 12:30:00,2024-03-05 14:11:00,The Others,HORROR,Alejandro Amenábar,2001,101,12,7.0,0
5738c8cd-8a84-4e4c-9fbd-0c22b0497522,2024-03-05 10:00:00,2024-03-05 11:41:00,The Others,HORROR,Alejandro Amenábar,2001,101,12,8.0,0
9301614e-3f9b-4148-89ee-596484da27cd,2024-03-04 10:00:00,2024-03-04 11:57:00,Les diaboliques,CRIMINE,Henri-Georges Clouzot,1955,117,12,8.0,0
dfd3c36b-75f1-4010-bbd8-cedfd0e787f7,2024-03-03 16:30:00,2024-03-03 20:28:00,Gone with the Wind,DRAMMATICO,Victor Fleming,1939,238,0,8.5,0
91ab7d86-1bfc-4300-8df5-02d83aa9d1cb,2024-03-03 13:00:00,2024-03-03 15:52:00,Patton,BIOGRAFICO,Franklin J. Schaffner,1970,172,0,6.5,0
eaa6db54-a747-42cf-aca0-c3c106c1fbac,2024-03-03 10:00:00,2024-03-03 11:54:00,White Heat,AZIONE,Raoul Walsh,1949,114,12,7.5,0
e3971f50-2353-47ef-b712-7db5300ea056,2024-03-02 19:30:00,2024-03-02 20:54:00,Evil Dead II,AZIONE,Sam Raimi,1987,84,12,9.0,0
5c985b62-cc9d-48a9-a8ad-ec3201030f95,2024-03-02 16:30:00,2024-03-02 18:40:00,Serpico,BIOGRAFICO,Sidney Lumet,1973,130,12,7.0,0
66cda2ad-4a58-4455-8ac4-59c3eadf84a5,2024-03-02 14:00:00,2024-03-02 15:54:00,White Heat,AZIONE,Raoul Walsh,1949,114,12,7.5,0
af5d9b3a-78c1-4172-a9f3-180a404fed56,2024-03-02 10:00:00,2024-03-02 12:59:00,Judgment at Nuremberg,DRAMMATICO,Stanley Kramer,1961,179,12,8.0,0
5e6c0120-8d81-44a3-9186-4c7658892bd2,2024-03-01 15:30:00,2024-03-01 17:27:00,Les diaboliques,CRIMINE,Henri-Georges Clouzot,1955,117,12,8.5,0
2ec98bea-03e2-472b-96c2-66b7985a6049,2024-03-01 13:00:00,2024-03-01 14:33:00,Rushmore,COMMEDIA,Wes Anderson,1998,93,12,8.0,0
97715948-989b-44be-8bf7-df1c671ac682,2024-03-01 10:00:00,2024-03-01 11:54:00,Nueve reinas,CRIMINE,Fabián Bielinsky,2000,114,16,7.5,0
8b74eb94-a77c-40a2-8ad5-5b5c7f016322,2024-02-29 10:00:00,2024-02-29 11:54:00,White Heat,AZIONE,Raoul Walsh,1949,114,12,8.5,0
9f8ae739-f114-4e58-85db-e4547c52b430,2024-02-28 16:00:00,2024-02-28 17:41:00,The Others,HORROR,Alejandro Amenábar,2001,101,12,7.0,0
75933b49-233a-4988-87db-14ec489f6fbe,2024-02-28 12:30:00,2024-02-28 15:12:00,The Godfather: Part III,CRIMINE,Francis Ford Coppola,1990,162,12,8.0,0
6fdfe0fa-ca7a-4f09-84b4-03a846787802,2024-02-28 10:00:00,2024-02-28 11:41:00,The Others,HORROR,Alejandro Amenábar,2001,101,12,6.5,0
450b724b-fffc-4912-b7ed-5395eb2ec131,2024-02-27 10:30:00,2024-02-27 12:40:00,Serpico,BIOGRAFICO,Sidney Lumet,1973,130,12,8.0,0
eaaabdba-a3f7-408d-92fd-8bb0ef0d5270,2024-02-26 16:30:00,2024-02-26 18:22:00,Rear Window,MISTERO,Alfred Hitchcock,1954,112,0,6.5,0
32333875-447f-46c8-8815-a11cbd2e52a7,2024-02-26 13:00:00,2024-02-26 15:38:00,Where Eagles Dare,AZIONE,Brian G. Hutton,1968,158,0,7.5,0
ce7db03f-ef42-4136-b3d5-3b7f0b9586c8,2024-02-26 10:00:00,2024-02-26 11:52:00,Rear Window,MISTERO,Alfred Hitchcock,1954,112,0,8.5,0
d84a66ec-d327-4433-8bb8-90e2c11e6b8e,2024-02-25 19:00:00,2024-02-25 20:41:00,The Others,HORROR,Alejandro Amenábar,2001,101,12,9.0,0
0aaab583-b1b6-4529-b328-96b992669cdc,2024-02-25 16:00:00,2024-02-25 17:47:00,The Terminator,AZIONE,James Cameron,1984,107,12,7.0,0
c5f197ec-3cdb-4866-bd08-ea20973936d2,2024-02-25 12:30:00,2024-02-25 14:57:00,Mulholland Dr.,DRAMMATICO,David Lynch,2001,147,16,7.0,0
5f1a21de-4bc1-421d-8126-2cf37f99df41,2024-02-25 10:00:00,2024-02-25 11:47:00,The Terminator,AZIONE,James Cameron,1984,107,12,8.5,0
448a80b3-5799-4304-9c9e-1f01d2fab1ff,2024-02-24 18:30:00,2024-02-24 20:09:00,Do lok tin si,COMMEDIA,Kar-Wai Wong,1995,99,12,9.5,0
add0c7d0-f3c8-4b86-af80-a881ebcc8b92,2024-02-24 15:30:00,2024-02-24 17:24:00,White Heat,AZIONE,Raoul Walsh,1949,114,12,6.5,0
841a5c90-ecc5-4a1f-a7c2-7c973c022aa4,2024-02-24 12:30:00,2024-02-24 14:42:00,Per qualche dollaro in più,WESTERN,Sergio Leone,1965,132,0,8.0,0
fcc0a72d-e0a8-4fe8-b119-4660da4230a2,2024-02-24 10:00:00,2024-02-24 11:48:00,October Sky,BIOGRAFICO,Joe Johnston,1999,108,6,8.5,0
b8965f8b-07ce-4832-a93b-4342163f704a,2024-02-23 10:30:00,2024-02-23 12:23:00,Charade,COMMEDIA,Stanley Donen,1963,113,0,8.0,0
f4115988-adaf-4412-bdcc-5a702f60c80b,2024-02-22 16:00:00,2024-02-22 17:54:00,Nueve reinas,CRIMINE,Fabián Bielinsky,2000,114,16,6.5,0
fbc23b7b-9552-441d-90db-b37c4d4eb24c,2024-02-22 13:00:00,2024-02-22 15:06:00,The Fifth Element,AZIONE,Luc Besson,1997,126,12,8.5,0
651ae8df-a7a9-4613-b7d4-eafdff8898af,2024-02-22 10:00:00,2024-02-22 12:10:00,Serpico,BIOGRAFICO,Sidney Lumet,1973,130,12,7.5,0
f13631a2-c7e4-4cc8-b31e-5d8ae8b23de9,2024-02-21 14:00:00,2024-02-21 15:58:00,The Last Picture Show,DRAMMATICO,Peter Bogdanovich,1971,118,16,7.5,0
56335fdd-83f5-4e47-8a0b-7ea408b3a627,2024-02-21 10:30:00,2024-02-21 13:22:00,Patton,BIOGRAFICO,Franklin J. Schaffner,1970,172,0,6.5,0
65aa85fe-b69f-4cc0-8c43-526949d22fbd,2024-02-20 12:00:00,2024-02-20 13:20:00,Le dîner de cons,COMMEDIA,Francis Veber,1998,80,12,8.5,0
89183c38-9c8e-412b-a116-b373e61d19a6,2024-02-20 10:00:00,2024-02-20 11:19:00,Zelig,COMMEDIA,Woody Allen,1983,79,6,7.5,0
458fad82-8606-414d-b53c-9f1a724fd058,2024-02-19 16:30:00,2024-02-19 18:17:00,The Terminator,AZIONE,James Cameron,1984,107,12,8.0,0
42299598-8508-4c96-b698-fea9061fd311,2024-02-19 13:30:00,2024-02-19 15:42:00,Per qualche dollaro in più,WESTERN,Sergio Leone,1965,132,0,6.5,0
90fabf63-9080-4b11-8bdd-91efdf795ecf,2024-02-19 10:00:00,2024-02-19 12:52:00,Patton,BIOGRAFICO,Franklin J. Schaffner,1970,172,0,8.5,0
0662ccad-4782-4e43-b1f4-413b2e67a6af,2024-02-18 16:00:00,2024-02-18 18:06:00,The Fifth Element,AZIONE,Luc Besson,1997,126,12,8.0,0
43d372d3-3087-4c2f-8349-c1ea38086ada,2024-02-18 13:30:00,2024-02-18 15:12:00,Dazed and Confused,COMMEDIA,Richard Linklater,1993,102,0,8.5,0
0f43602c-51e0-4ffd-a6ce-9a213d46d490,2024-02-18 10:00:00,2024-02-18 12:52:00,Patton,BIOGRAFICO,Franklin J. Schaffner,1970,172,0,6.5,0
d8c28dcb-488a-4a45-8e77-6f30df0a7c09,2024-02-17 15:30:00,2024-02-17 16:54:00,Evil Dead II,AZIONE,Sam Raimi,1987,84,12,8.5,0
45d2c4d6-b292-4745-a172-de0a4b5e3aa8,2024-02-17 12:30:00,2024-02-17 14:27:00,Les diaboliques,CRIMINE,Henri-Georges Clouzot,1955,117,12,8.5,0
ad8ccfa0-6223-448b-805e-19094bc22aab,2024-02-17 10:00:00,2024-02-17 11:48:00,October Sky,BIOGRAFICO,Joe Johnston,1999,108,6,8.5,0
7f772c80-05d0-4b37-b020-d223758db35f,2024-02-16 12:30:00,2024-02-16 14:23:00,Charade,COMMEDIA,Stanley Donen,1963,113,0,6.5,0
618d897a-faca-4800-a4fd-57aa71da1e14,2024-02-16 10:00:00,2024-02-16 11:48:00,The Bourne Supremacy,AZIONE,Paul Greengrass,2004,108,12,7.5,0
541d59fd-73bd-4f7b-8054-33f49f65535b,2024-02-15 10:00:00,2024-02-15 11:21:00,"South Park: Bigger, Longer & Uncut",ANIMAZIONE,Trey Parker,1999,81,12,6.5,0
fd01399e-60a0-4081-ac93-df1dd6b992eb,2024-02-14 13:00:00,2024-02-14 14:48:00,October Sky,BIOGRAFICO,Joe Johnston,1999,108,6,8.5,0
d895de0c-2bf0-4d83-a9d4-f19c0b4d7818,2024-02-14 10:00:00,2024-02-14 12:27:00,Apocalypse Now,DRAMMATICO,Francis Ford Coppola,1979,147,16,7.5,0
62affb35-0825-41e6-983c-34d979ae65f5,2024-02-13 10:30:00,2024-02-13 14:28:00,Gone with the Wind,DRAMMATICO,Victor Fleming,1939,238,0,8.5,0
4acfde33-7770-4f88-af56-99013b0c7aa7,2024-02-12 18:00:00,2024-02-12 19:54:00,Nueve reinas,CRIMINE,Fabián Bielinsky,2000,114,16,9.0,0
89611f55-14c8-4f8a-a3d0-90c56e0a56e5,2024-02-12 13:00:00,2024-02-12 16:58:00,Gone with the Wind,DRAMMATICO,Victor Fleming,1939,238,0,8.0,0
a7a1d47c-8ccb-4076-8071-b4739537e65b,2024-02-12 10:00:00,2024-02-12 12:07:00,Cool Hand Luke,CRIMINE,Stuart Rosenberg,1967,127,12,8.5,0
eb7b9715-c745-4920-b912-9e2c3008f319,2024-02-11 16:30:00,2024-02-11 18:42:00,Per qualche dollaro in più,WESTERN,Sergio Leone,1965,132,0,8.0,0
3baaab7f-697f-40e2-9efd-b7a83d4fb21a,2024-02-11 13:30:00,2024-02-11 15:39:00,The Man Who Would Be King,AVVENTURA,John Huston,1975,129,6,7.5,0
4be1ef64-a87f-4ce2-b3dc-23bfd3411494,2024-02-11 10:30:00,2024-02-11 12:42:00,Per qualche dollaro in più,WESTERN,Sergio Leone,1965,132,0,8.0,0
116ed1b3-c036-4968-ba79-28dfdeb50986,2024-02-10 16:00:00,2024-02-10 17:54:00,Batoru rowaiaru,AZIONE,Kinji Fukasaku,2000,114,12,8.5,0
e456556e-e4af-4769-b00e-c7698e459eaa,2024-02-10 13:30:00,2024-02-10 14:50:00,Le dîner de cons,COMMEDIA,Francis Veber,1998,80,12,7.5,0
6ca57db1-4308-4157-b53a-28ffd672015a,2024-02-10 10:30:00,2024-02-10 12:39:00,The Man Who Would Be King,AVVENTURA,John Huston,1975,129,6,8.0,0
360eb303-687a-4669-8aeb-cd7871ef9bcf,2024-02-09 12:30:00,2024-02-09 14:10:00,The Innocents,HORROR,Jack Clayton,1961,100,12,8.5,0
26c9ccf6-e1a1-4ed1-adb4-157e3f5e75db,2024-02-09 10:00:00,2024-02-09 11:47:00,The Terminator,AZIONE,James Cameron,1984,107,12,6.5,0
846bb27f-3cb8-486e-9ee5-23342c910247,2024-02-08 13:30:00,2024-02-08 15:40:00,Being There,COMMEDIA,Hal Ashby,1979,130,6,7.0,0
6354715a-444a-4252-a338-7821a5c3120a,2024-02-08 10:30:00,2024-02-08 12:24:00,The Big Sleep,CRIMINE,Howard Hawks,1946,114,12,7.5,0
0f7480b8-0c00-4cd3-a7ca-c29f4921f7d7,2024-02-07 15:30:00,2024-02-07 16:49:00,Zelig,COMMEDIA,Woody Allen,1983,79,6,7.0,0
22256010-4b30-4f62-8cd5-b765539bd184,2024-02-07 12:30:00,2024-02-07 14:40:00,Being There,COMMEDIA,Hal Ashby,1979,130,6,6.5,0
724078fc-0e0e-4c00-9088-efa45ecb7a27,2024-02-07 10:00:00,2024-02-07 11:41:00,Groundhog Day,COMMEDIA,Harold Ramis,1993,101,0,7.0,0
4fad2273-4e0a-4d0f-96c6-8e3518844e6f,2024-02-06 16:30:00,2024-02-06 18:10:00,The Innocents,HORROR,Jack Clayton,1961,100,12,8.5,0
cce76f1d-1b73-42cd-8b28-bab5d977713b,2024-02-06 13:30:00,2024-02-06 15:44:00,The Hustler,DRAMMATICO,Robert Rossen,1961,134,12,8.5,0
eab6eaaf-aff1-4242-9d20-2ac57f344e4d,2024-02-06 10:30:00,2024-02-06 12:31:00,Awakenings,BIOGRAFICO,Penny Marshall,1990,121,0,7.5,0
d361d637-6693-4a8e-b47f-c5c4bcfa9935,2024-02-05 15:30:00,2024-02-05 16:46:00,Batman: Mask of the Phantasm,ANIMAZIONE,Kevin Altieri,1993,76,6,6.5,0
16e35235-a7be-406e-8da6-b932659e5199,2024-02-05 13:00:00,2024-02-05 14:39:00,Do lok tin si,COMMEDIA,Kar-Wai Wong,1995,99,12,8.5,0
71f8cfca-3db5-4cc0-88cb-f2ad2d28c3e7,2024-02-05 10:30:00,2024-02-05 12:04:00,Jûbê ninpûchô,ANIMAZIONE,Yoshiaki Kawajiri,1993,94,12,7.0,0
3862e8e5-ca6d-4a93-8a33-0e97c96193e6,2024-02-04 19:00:00,2024-02-04 21:06:00,The Fifth Element,AZIONE,Luc Besson,1997,126,12,9.5,0
6b47f8e1-ed83-4fdb-a8f4-4133ab5ffe75,2024-02-04 15:30:00,2024-02-04 17:57:00,Apocalypse Now,DRAMMATICO,Francis Ford Coppola,1979,147,16,8.5,0
53e7606e-ce59-4b55-8d1b-f8d1870ddf77,2024-02-04 13:00:00,2024-02-04 14:48:00,October Sky,BIOGRAFICO,Joe Johnston,1999,108,6,6.5,0
a2d5d84f-adf0-4aa1-9f2e-058690fb3213,2024-02-04 10:30:00,2024-02-04 12:11:00,Groundhog Day,COMMEDIA,Harold Ramis,1993,101,0,7.5,0
c4b944fa-d9a2-4830-9730-68d5e553c743,2024-02-03 18:30:00,2024-02-03 20:17:00,Double Indemnity,CRIMINE,Billy Wilder,1944,107,12,9.0,0
40ebd29e-0d50-48c1-b645-773948f789cf,2024-02-03 16:00:00,2024-02-03 17:33:00,Rushmore,COMMEDIA,Wes Anderson,1998,93,12,7.5,0
62420215-b103-498b-ba51-1a13f3797b69,2024-02-03 13:00:00,2024-02-03 15:09:00,The Man Who Would Be King,AVVENTURA,John Huston,1975,129,6,7.5,0
b21a91a5-6f4a-4c0f-a343-3b9add2f9ef7,2024-02-03 10:00:00,2024-02-03 12:08:00,Inherit the Wind,BIOGRAFICO,Stanley Kramer,1960,128,12,8.0,0
3759d4e6-6230-480f-bb30-dfdb8dd06143,2024-02-02 16:30:00,2024-02-02 18:10:00,The Innocents,HORROR,Jack Clayton,1961,100,12,7.5,0
e0e4968c-775c-469c-9dd6-7fc3551db503,2024-02-02 13:30:00,2024-02-02 15:39:00,The Man Who Would Be King,AVVENTURA,John Huston,1975,129,6,8.5,0
754f9eb0-6c5d-4cae-bf66-277049857e9b,2024-02-02 10:30:00,2024-02-02 12:22:00,Rear Window,MISTERO,Alfred Hitchcock,1954,112,0,8.5,0
da89e7c8-19d0-4cb2-9487-69a7ce3c35ad,2024-02-01 16:00:00,2024-02-01 17:48:00,October Sky,BIOGRAFICO,Joe Johnston,1999,108,6,7.0,0
455fb5ef-fca7-4399-a201-ec311e1b1425,2024-02-01 13:00:00,2024-02-01 15:08:00,Inherit the Wind,BIOGRAFICO,Stanley Kramer,1960,128,12,6.5,0
5723ea9c-fddd-40e3-a930-3f37d32be2fc,2024-02-01 10:30:00,2024-02-01 12:30:00,A Man for All Seasons,BIOGRAFICO,Fred Zinnemann,1966,120,0,7.5,0
9c366897-f2d7-4e74-831a-bbc91e196590,2024-01-31 13:00:00,2024-01-31 15:38:00,Where Eagles Dare,AZIONE,Brian G. Hutton,1968,158,0,7.5,0
8798ee15-2d4c-49b7-9e2e-46753282190e,2024-01-31 10:00:00,2024-01-31 12:07:00,Cool Hand Luke,CRIMINE,Stuart Rosenberg,1967,127,12,7.0,0
c210be51-3106-44dd-886c-d53e81f1843f,2024-01-30 10:30:00,2024-01-30 12:10:00,The Innocents,HORROR,Jack Clayton,1961,100,12,7.0,0
d717a01d-ff51-4d48-96c3-a2f1dead90ef,2024-01-29 15:00:00,2024-01-29 18:03:00,The Deer Hunter,DRAMMATICO,Michael Cimino,1978,183,12,8.5,0
794ac48c-86f1-49a2-acda-e2f82a93d9ca,2024-01-29 12:00:00,2024-01-29 13:58:00,The Last Picture Show,DRAMMATICO,Peter Bogdanovich,1971,118,16,8.0,0
c7b4ccc6-653b-4295-a7c3-22f8f02054f2,2024-01-29 10:00:00,2024-01-29 11:19:00,Zelig,COMMEDIA,Woody Allen,1983,79,6,7.0,0
9f3ed9ff-c7a3-49d0-b379-c769a557b7ff,2024-01-28 18:30:00,2024-01-28 20:18:00,October Sky,BIOGRAFICO,Joe Johnston,1999,108,6,9.0,0
a3861af0-e7f5-4a5b-a28c-c4184bb62580,2024-01-28 16:00:00,2024-01-28 17:39:00,Do lok tin si,COMMEDIA,Kar-Wai Wong,1995,99,12,7.5,0
2bb6adcd-16d9-40fa-94ce-dd452a092e84,2024-01-28 13:30:00,2024-01-28 15:24:00,The Big Sleep,CRIMINE,Howard Hawks,1946,114,12,6.5,0
5aec8d79-9207-49e6-9e65-52291f704113,2024-01-28 10:30:00,2024-01-28 12:28:00,The Last Picture Show,DRAMMATICO,Peter Bogdanovich,1971,118,16,7.0,0
3ec9eeb0-b940-49b9-881c-cc1b0c776f1d,2024-01-27 16:30:00,2024-01-27 18:04:00,Jûbê ninpûchô,ANIMAZIONE,Yoshiaki Kawajiri,1993,94,12,8.0,0
2de354c7-f051-4c97-95db-d0195f303466,2024-01-27 13:30:00,2024-01-27 15:31:00,Awakenings,BIOGRAFICO,Penny Marshall,1990,121,0,8.5,0
f158b7eb-4a4a-4c82-80af-93a37f9ddee0,2024-01-27 10:30:00,2024-01-27 12:30:00,A Man for All Seasons,BIOGRAFICO,Fred Zinnemann,1966,120,0,6.5,0
d1a52e42-43aa-4b68-97cf-47a57287adb0,2024-01-26 16:00:00,2024-01-26 17:56:00,Ocean's Eleven,CRIMINE,Steven Soderbergh,2001,116,12,8.5,0
b75fdcca-63cc-4063-a303-a47b763ed181,2024-01-26 13:00:00,2024-01-26 14:56:00,Full Metal Jacket,DRAMMATICO,Stanley Kubrick,1987,116,12,6.5,0
dc153d26-605e-4da4-b868-e91a1bc83810,2024-01-26 10:30:00,2024-01-26 12:17:00,Double Indemnity,CRIMINE,Billy Wilder,1944,107,12,8.0,0
5e63b682-d659-4cbe-94eb-defe7c310eb3,2024-01-25 15:30:00,2024-01-25 18:20:00,My Fair Lady,DRAMMATICO,George Cukor,1964,170,0,8.5,0
16839030-db48-4b88-8b91-d05cf19b9377,2024-01-25 12:30:00,2024-01-25 14:28:00,The Last Picture Show,DRAMMATICO,Peter Bogdanovich,1971,118,16,7.0,0
f59f4fd2-0eea-45d7-a2c0-e0616bc934c1,2024-01-25 10:00:00,2024-01-25 11:46:00,Finding Neverland,BIOGRAFICO,Marc Forster,2004,106,0,6.5,0
e060ac55-f28b-4a25-a88e-423d26744314,2024-01-24 10:00:00,2024-01-24 12:38:00,Where Eagles Dare,AZIONE,Brian G. Hutton,1968,158,0,7.5,0
cad5aadf-5d9a-414f-9c47-c84e26fe0e10,2024-01-23 12:00:00,2024-01-23 15:03:00,The Deer Hunter,DRAMMATICO,Michael Cimino,1978,183,12,7.5,0
a7e4cdcd-b8d9-42d6-a8cf-429dfad71885,2024-01-23 10:00:00,2024-01-23 11:16:00,Batman: Mask of the Phantasm,ANIMAZIONE,Kevin Altieri,1993,76,6,8.0,0
ca8dfcc5-0ba6-4bda-b9ac-cb66b6f2b045,2024-01-22 10:30:00,2024-01-22 12:11:00,Groundhog Day,COMMEDIA,Harold Ramis,1993,101,0,7.0,0
0e18e47f-8ce9-4e0c-9c3f-7d5f2e7e88b2,2024-01-21 17:30:00,2024-01-21 19:52:00,Harry Potter and the Prisoner of Azkaban,AVVENTURA,Alfonso Cuarón,2004,142,0,7.5,0
3a551754-bd87-4e56-a271-6737478143e8,2024-01-21 15:00:00,2024-01-21 16:41:00,Groundhog Day,COMMEDIA,Harold Ramis,1993,101,0,6.5,0
e80e52cb-b9e8-4263-abcc-464504d7514c,2024-01-21 12:00:00,2024-01-21 13:58:00,The Last Picture Show,DRAMMATICO,Peter Bogdanovich,1971,118,16,7.0,0
bc5aa0ed-9323-47c4-aa6d-53abfa8caa36,2024-01-21 10:00:00,2024-01-21 11:19:00,Zelig,COMMEDIA,Woody Allen,1983,79,6,8.5,0
98ca862f-7b76-48bd-a99c-46add6727e82,2024-01-20 16:00:00,2024-01-20 18:10:00,Being There,COMMEDIA,Hal Ashby,1979,130,6,8.0,0
bd3376f5-4d07-4b40-ac2e-faf585b6754a,2024-01-20 13:30:00,2024-01-20 15:16:00,Finding Neverland,BIOGRAFICO,Marc Forster,2004,106,0,8.5,0
063df4ec-2d88-4043-845d-4c8a7053b62f,2024-01-20 10:30:00,2024-01-20 12:41:00,Star Wars: Episode VI - Return of the Jedi,AZIONE,Richard Marquand,1983,131,0,8.5,0
9cb72b98-1bd7-4569-a8c2-acd3a6c6e8c0,2024-01-19 14:00:00,2024-01-19 15:48:00,Cat on a Hot Tin Roof,DRAMMATICO,Richard Brooks,1958,108,12,7.5,0
ae5a0620-940c-4a7e-895e-56181d77cec4,2024-01-19 10:00:00,2024-01-19 12:54:00,La dolce vita,COMMEDIA,Federico Fellini,1960,174,12,6.5,0
d48f148f-d862-46a1-a9d6-40a41a27c7e9,2024-01-18 16:30:00,2024-01-18 18:30:00,A Man for All Seasons,BIOGRAFICO,Fred Zinnemann,1966,120,0,7.0,0
4abf905b-435b-4cfe-a646-ba0da87a3917,2024-01-18 12:30:00,2024-01-18 15:33:00,The Deer Hunter,DRAMMATICO,Michael Cimino,1978,183,12,8.5,0
bcb8fdd0-e6c4-4556-b627-a2d9cf6e92fe,2024-01-18 10:00:00,2024-01-18 11:56:00,Full Metal Jacket,DRAMMATICO,Stanley Kubrick,1987,116,12,8.0,0
ef8162dc-e64a-4c35-b06d-735b516b2a0e,2024-01-17 16:00:00,2024-01-17 17:52:00,The Straight Story,BIOGRAFICO,David Lynch,1999,112,0,6.5,0
3c7b28de-684e-4c75-b375-2ec74d477115,2024-01-17 13:00:00,2024-01-17 15:08:00,Inherit the Wind,BIOGRAFICO,Stanley Kramer,1960,128,12,7.0,0
3f3572b7-49b9-4330-baa9-027f41d85ce1,2024-01-17 10:30:00,2024-01-17 12:11:00,Strangers on a Train,CRIMINE,Alfred Hitchcock,1951,101,12,8.5,0
99dd1365-2bd9-4f8b-b9e5-3b99cf477a2e,2024-01-16 13:00:00,2024-01-16 14:16:00,Batman: Mask of the Phantasm,ANIMAZIONE,Kevin Altieri,1993,76,6,7.5,0
5917b021-d4b5-4a0e-8ec1-d6837e56e97e,2024-01-16 10:00:00,2024-01-16 12:02:00,Training Day,CRIMINE,Antoine Fuqua,2001,122,12,8.5,0
a0a070fa-ba6f-4f7b-92a8-74d513faa74e,2024-01-15 10:30:00,2024-01-15 12:18:00,Guess Who's Coming to Dinner,COMMEDIA,Stanley Kramer,1967,108,12,6.5,0
f5397b7b-51e6-4843-88fb-fe53303feb0d,2024-01-14 19:00:00,2024-01-14 20:43:00,Singin' in the Rain,COMMEDIA,Stanley Donen,1952,103,0,9.5,0
04fe75ab-f85c-43a9-bf2a-0fd51e67348e,2024-01-14 17:00:00,2024-01-14 18:16:00,Batman: Mask of the Phantasm,ANIMAZIONE,Kevin Altieri,1993,76,6,8.0,0
8787b740-bcc2-44dd-a378-d62acc829c99,2024-01-14 14:30:00,2024-01-14 16:11:00,Groundhog Day,COMMEDIA,Harold Ramis,1993,101,0,7.5,0
1bf7a779-0bf5-419d-bcd6-0a315e1d9a61,2024-01-14 10:30:00,2024-01-14 13:28:00,Dogville,CRIMINE,Lars von Trier,2003,178,16,8.5,0
b1b97614-9718-48d5-84c4-5bee19cf767e,2024-01-13 17:30:00,2024-01-13 19:09:00,Reservoir Dogs,CRIMINE,Quentin Tarantino,1992,99,16,8.5,0
bf425b30-edb5-42ad-9bd0-9c4e9e19ee38,2024-01-13 15:00:00,2024-01-13 16:39:00,Reservoir Dogs,CRIMINE,Quentin Tarantino,1992,99,16,7.0,0
2e6a5709-f4ae-4e61-b7b3-c29b2aeca554,2024-01-13 12:30:00,2024-01-13 14:09:00,Reservoir Dogs,CRIMINE,Quentin Tarantino,1992,99,16,7.0,0
ae0c430d-12ea-4510-bdf5-4fb7b67210ab,2024-01-13 10:00:00,2024-01-13 11:51:00,Ace in the Hole,DRAMMATICO,Billy Wilder,1951,111,12,6.5,0
d7379a7b-504a-435d-98a1-e230431e464f,2024-01-12 16:30:00,2024-01-12 17:58:00,Rashômon,CRIMINE,Akira Kurosawa,1950,88,12,8.0,0
bade41cf-0919-4b27-a165-f1981670a9c6,2024-01-12 13:30:00,2024-01-12 15:30:00,A Man for All Seasons,BIOGRAFICO,Fred Zinnemann,1966,120,0,8.5,0
330289a2-19a7-4819-b4d9-f346013c7498,2024-01-12 10:30:00,2024-01-12 12:38:00,Inherit the Wind,BIOGRAFICO,Stanley Kramer,1960,128,12,7.5,0
8a15a304-4b8c-4cde-aad9-15507ecd33fb,2024-01-11 10:30:00,2024-01-11 12:41:00,Star Wars: Episode VI - Return of the Jedi,AZIONE,Richard Marquand,1983,131,0,8.5,0
c8ccc82c-46a8-4c7b-9d66-6a88cd40c3c5,2024-01-10 13:00:00,2024-01-10 16:03:00,The Deer Hunter,DRAMMATICO,Michael Cimino,1978,183,12,7.5,0
782490a7-0833-4b3d-ab4a-7fec33e3b507,2024-01-10 10:30:00,2024-01-10 12:18:00,Cat on a Hot Tin Roof,DRAMMATICO,Richard Brooks,1958,108,12,6.5,0
c0ead027-f8d7-4070-85da-36f16c88faa0,2024-01-09 10:30:00,2024-01-09 12:13:00,Singin' in the Rain,COMMEDIA,Stanley Donen,1952,103,0,7.0,0
01c37cd3-d478-4823-8ecb-308010eea9bb,2024-01-08 16:30:00,2024-01-08 18:20:00,La règle du jeu,COMMEDIA,Jean Renoir,1939,110,12,8.5,0
